Name,GEO_ID,Percent high school graduate or higher,Percent bachelor's degree or higher,State,County,Tract
"Census Tract 59.07, Fresno County, California",1400000US06019005907,95.2,37.1,6.0,19.0,5907.0
"Census Tract 59.09, Fresno County, California",1400000US06019005909,89.7,36.0,6.0,19.0,5909.0
"Census Tract 59.11, Fresno County, California",1400000US06019005911,90.3,27.8,6.0,19.0,5911.0
"Census Tract 59.12, Fresno County, California",1400000US06019005912,90.9,40.4,6.0,19.0,5912.0
"Census Tract 64.04, Fresno County, California",1400000US06019006404,93.5,28.5,6.0,19.0,6404.0
"Census Tract 61, San Bernardino County, California",1400000US06071006100,73.0,11.1,6.0,71.0,6100.0
"Census Tract 67, San Bernardino County, California",1400000US06071006700,55.9,5.1,6.0,71.0,6700.0
"Census Tract 71.07, San Bernardino County, California",1400000US06071007107,78.1,5.3,6.0,71.0,7107.0
"Census Tract 71.08, San Bernardino County, California",1400000US06071007108,89.5,10.2,6.0,71.0,7108.0
"Census Tract 74.08, San Bernardino County, California",1400000US06071007408,59.4,3.5,6.0,71.0,7408.0
"Census Tract 1.11, San Bernardino County, California",1400000US06071000111,90.7,38.5,6.0,71.0,111.0
"Census Tract 3.03, San Bernardino County, California",1400000US06071000303,60.9,8.4,6.0,71.0,303.0
"Census Tract 8.12, San Bernardino County, California",1400000US06071000812,88.7,36.9,6.0,71.0,812.0
"Census Tract 20.10, San Bernardino County, California",1400000US06071002010,93.2,33.4,6.0,71.0,2010.0
"Census Tract 220.02, Placer County, California",1400000US06061022002,94.0,25.3,6.0,61.0,22002.0
"Census Tract 201.04, Placer County, California",1400000US06061020104,96.2,49.5,6.0,61.0,20104.0
"Census Tract 201.07, Placer County, California",1400000US06061020107,58.3,17.2,6.0,61.0,20107.0
"Census Tract 206.02, Placer County, California",1400000US06061020602,93.8,46.3,6.0,61.0,20602.0
"Census Tract 206.04, Placer County, California",1400000US06061020604,97.2,46.5,6.0,61.0,20604.0
"Census Tract 203, Placer County, California",1400000US06061020300,91.7,20.1,6.0,61.0,20300.0
"Census Tract 211.03, Placer County, California",1400000US06061021103,92.8,26.3,6.0,61.0,21103.0
"Census Tract 2641.02, Los Angeles County, California",1400000US06037264102,98.1,74.6,6.0,37.0,264102.0
"Census Tract 2641.03, Los Angeles County, California",1400000US06037264103,96.4,84.5,6.0,37.0,264103.0
"Census Tract 2652.01, Los Angeles County, California",1400000US06037265201,95.2,57.0,6.0,37.0,265201.0
"Census Tract 2652.02, Los Angeles County, California",1400000US06037265202,97.2,72.6,6.0,37.0,265202.0
"Census Tract 2656.01, Los Angeles County, California",1400000US06037265601,97.6,63.9,6.0,37.0,265601.0
"Census Tract 2674.03, Los Angeles County, California",1400000US06037267403,95.5,73.0,6.0,37.0,267403.0
"Census Tract 2674.04, Los Angeles County, California",1400000US06037267404,97.5,80.4,6.0,37.0,267404.0
"Census Tract 1141, Marin County, California",1400000US06041114100,98.4,65.3,6.0,41.0,114100.0
"Census Tract 1191, Marin County, California",1400000US06041119100,98.4,73.8,6.0,41.0,119100.0
"Census Tract 1121, Marin County, California",1400000US06041112100,80.6,38.1,6.0,41.0,112100.0
"Census Tract 1142, Marin County, California",1400000US06041114200,98.8,52.2,6.0,41.0,114200.0
"Census Tract 1170, Marin County, California",1400000US06041117000,98.7,64.3,6.0,41.0,117000.0
"Census Tract 1200, Marin County, California",1400000US06041120000,98.7,69.8,6.0,41.0,120000.0
"Census Tract 1262, Marin County, California",1400000US06041126200,94.4,66.0,6.0,41.0,126200.0
"Census Tract 1282, Marin County, California",1400000US06041128200,98.1,75.6,6.0,41.0,128200.0
"Census Tract 1330, Marin County, California",1400000US06041133000,91.4,45.4,6.0,41.0,133000.0
"Census Tract 1032, Marin County, California",1400000US06041103200,92.7,41.7,6.0,41.0,103200.0
"Census Tract 1150, Marin County, California",1400000US06041115000,93.8,64.9,6.0,41.0,115000.0
"Census Tract 1373.01, Los Angeles County, California",1400000US06037137301,94.6,51.5,6.0,37.0,137301.0
"Census Tract 1393.02, Los Angeles County, California",1400000US06037139302,91.1,39.9,6.0,37.0,139302.0
"Census Tract 1374.01, Los Angeles County, California",1400000US06037137401,93.7,49.6,6.0,37.0,137401.0
"Census Tract 1374.02, Los Angeles County, California",1400000US06037137402,98.1,45.2,6.0,37.0,137402.0
"Census Tract 1392, Los Angeles County, California",1400000US06037139200,95.2,41.6,6.0,37.0,139200.0
"Census Tract 1397.03, Los Angeles County, California",1400000US06037139703,97.3,53.7,6.0,37.0,139703.0
"Census Tract 1398.01, Los Angeles County, California",1400000US06037139801,97.7,62.9,6.0,37.0,139801.0
"Census Tract 1416, Los Angeles County, California",1400000US06037141600,99.0,70.5,6.0,37.0,141600.0
"Census Tract 1434, Los Angeles County, California",1400000US06037143400,96.0,52.7,6.0,37.0,143400.0
"Census Tract 1810, Los Angeles County, California",1400000US06037181000,93.8,57.8,6.0,37.0,181000.0
"Census Tract 1835.20, Los Angeles County, California",1400000US06037183520,49.8,9.9,6.0,37.0,183520.0
"Census Tract 1912.04, Los Angeles County, California",1400000US06037191204,67.8,22.8,6.0,37.0,191204.0
"Census Tract 1916.20, Los Angeles County, California",1400000US06037191620,49.1,16.3,6.0,37.0,191620.0
"Census Tract 1918.20, Los Angeles County, California",1400000US06037191820,86.3,35.0,6.0,37.0,191820.0
"Census Tract 1925.10, Los Angeles County, California",1400000US06037192510,71.6,38.6,6.0,37.0,192510.0
"Census Tract 1925.20, Los Angeles County, California",1400000US06037192520,52.3,21.0,6.0,37.0,192520.0
"Census Tract 1926.10, Los Angeles County, California",1400000US06037192610,60.9,13.2,6.0,37.0,192610.0
"Census Tract 1945, Los Angeles County, California",1400000US06037194500,93.7,60.2,6.0,37.0,194500.0
"Census Tract 1953, Los Angeles County, California",1400000US06037195300,88.3,54.2,6.0,37.0,195300.0
"Census Tract 1956, Los Angeles County, California",1400000US06037195600,77.6,36.8,6.0,37.0,195600.0
"Census Tract 1994, Los Angeles County, California",1400000US06037199400,48.5,10.7,6.0,37.0,199400.0
"Census Tract 1998, Los Angeles County, California",1400000US06037199800,51.4,5.8,6.0,37.0,199800.0
"Census Tract 2015.04, Los Angeles County, California",1400000US06037201504,57.7,15.2,6.0,37.0,201504.0
"Census Tract 9.01, San Bernardino County, California",1400000US06071000901,82.3,16.0,6.0,71.0,901.0
"Census Tract 9.03, San Bernardino County, California",1400000US06071000903,67.7,13.2,6.0,71.0,903.0
"Census Tract 9.04, San Bernardino County, California",1400000US06071000904,75.1,19.2,6.0,71.0,904.0
"Census Tract 10.01, San Bernardino County, California",1400000US06071001001,66.9,13.6,6.0,71.0,1001.0
"Census Tract 1503.06, Sonoma County, California",1400000US06097150306,82.3,37.2,6.0,97.0,150306.0
"Census Tract 1503.05, Sonoma County, California",1400000US06097150305,55.0,18.7,6.0,97.0,150305.0
"Census Tract 1506.07, Sonoma County, California",1400000US06097150607,95.2,41.9,6.0,97.0,150607.0
"Census Tract 1506.09, Sonoma County, California",1400000US06097150609,89.7,28.4,6.0,97.0,150609.0
"Census Tract 1506.10, Sonoma County, California",1400000US06097150610,92.9,35.8,6.0,97.0,150610.0
"Census Tract 1506.11, Sonoma County, California",1400000US06097150611,92.0,38.2,6.0,97.0,150611.0
"Census Tract 1506.12, Sonoma County, California",1400000US06097150612,95.3,37.9,6.0,97.0,150612.0
"Census Tract 1516.01, Sonoma County, California",1400000US06097151601,98.1,46.9,6.0,97.0,151601.0
"Census Tract 1516.02, Sonoma County, California",1400000US06097151602,97.5,53.2,6.0,97.0,151602.0
"Census Tract 1529.05, Sonoma County, California",1400000US06097152905,85.9,14.4,6.0,97.0,152905.0
"Census Tract 1529.06, Sonoma County, California",1400000US06097152906,88.0,27.1,6.0,97.0,152906.0
"Census Tract 1531.03, Sonoma County, California",1400000US06097153103,64.4,9.4,6.0,97.0,153103.0
"Census Tract 1531.04, Sonoma County, California",1400000US06097153104,51.1,11.7,6.0,97.0,153104.0
"Census Tract 1538.04, Sonoma County, California",1400000US06097153804,91.9,31.1,6.0,97.0,153804.0
"Census Tract 1538.06, Sonoma County, California",1400000US06097153806,89.3,18.0,6.0,97.0,153806.0
"Census Tract 1538.07, Sonoma County, California",1400000US06097153807,92.6,41.0,6.0,97.0,153807.0
"Census Tract 1538.09, Sonoma County, California",1400000US06097153809,86.0,20.6,6.0,97.0,153809.0
"Census Tract 1542.01, Sonoma County, California",1400000US06097154201,68.6,12.7,6.0,97.0,154201.0
"Census Tract 1542.02, Sonoma County, California",1400000US06097154202,87.4,24.7,6.0,97.0,154202.0
"Census Tract 1538.08, Sonoma County, California",1400000US06097153808,82.4,22.4,6.0,97.0,153808.0
"Census Tract 1543.03, Sonoma County, California",1400000US06097154303,98.9,64.8,6.0,97.0,154303.0
"Census Tract 1543.04, Sonoma County, California",1400000US06097154304,92.4,33.8,6.0,97.0,154304.0
"Census Tract 9901, Sonoma County, California",1400000US06097990100,-666666666.0,-666666666.0,6.0,97.0,990100.0
"Census Tract 5.10, Stanislaus County, California",1400000US06099000510,77.7,13.6,6.0,99.0,510.0
"Census Tract 20.05, Stanislaus County, California",1400000US06099002005,67.2,9.0,6.0,99.0,2005.0
"Census Tract 20.06, Stanislaus County, California",1400000US06099002006,79.3,19.1,6.0,99.0,2006.0
"Census Tract 24.01, Stanislaus County, California",1400000US06099002401,55.0,4.3,6.0,99.0,2401.0
"Census Tract 24.02, Stanislaus County, California",1400000US06099002402,27.9,0.6,6.0,99.0,2402.0
"Census Tract 25.03, Stanislaus County, California",1400000US06099002503,62.6,5.8,6.0,99.0,2503.0
"Census Tract 25.04, Stanislaus County, California",1400000US06099002504,68.3,10.1,6.0,99.0,2504.0
"Census Tract 36.06, Stanislaus County, California",1400000US06099003606,87.8,30.8,6.0,99.0,3606.0
"Census Tract 36.05, Stanislaus County, California",1400000US06099003605,87.4,30.0,6.0,99.0,3605.0
"Census Tract 38.04, Stanislaus County, California",1400000US06099003804,75.3,15.8,6.0,99.0,3804.0
"Census Tract 38.05, Stanislaus County, California",1400000US06099003805,79.6,23.7,6.0,99.0,3805.0
"Census Tract 40, Stanislaus County, California",1400000US06099004000,80.4,18.1,6.0,99.0,4000.0
"Census Tract 507.01, Sutter County, California",1400000US06101050701,66.6,12.8,6.0,101.0,50701.0
"Census Tract 504.01, Sutter County, California",1400000US06101050401,74.7,18.6,6.0,101.0,50401.0
"Census Tract 626.44, Orange County, California",1400000US06059062644,97.3,71.3,6.0,59.0,62644.0
"Census Tract 630.08, Orange County, California",1400000US06059063008,98.4,63.6,6.0,59.0,63008.0
"Census Tract 3105.01, Los Angeles County, California",1400000US06037310501,79.1,26.1,6.0,37.0,310501.0
"Census Tract 992.38, Orange County, California",1400000US06059099238,95.7,54.0,6.0,59.0,99238.0
"Census Tract 993.10, Orange County, California",1400000US06059099310,97.9,47.2,6.0,59.0,99310.0
"Census Tract 1101.06, Orange County, California",1400000US06059110106,92.6,45.2,6.0,59.0,110106.0
"Census Tract 626.28, Orange County, California",1400000US06059062628,99.3,75.4,6.0,59.0,62628.0
"Census Tract 3400.01, Contra Costa County, California",1400000US06013340001,96.1,56.4,6.0,13.0,340001.0
"Census Tract 3430.03, Contra Costa County, California",1400000US06013343003,99.6,63.8,6.0,13.0,343003.0
"Census Tract 3451.03, Contra Costa County, California",1400000US06013345103,97.8,49.0,6.0,13.0,345103.0
"Census Tract 3451.05, Contra Costa County, California",1400000US06013345105,96.2,58.7,6.0,13.0,345105.0
"Census Tract 3451.08, Contra Costa County, California",1400000US06013345108,99.3,71.1,6.0,13.0,345108.0
"Census Tract 3462.01, Contra Costa County, California",1400000US06013346201,98.4,64.6,6.0,13.0,346201.0
"Census Tract 3480, Contra Costa County, California",1400000US06013348000,95.1,76.1,6.0,13.0,348000.0
"Census Tract 3553.04, Contra Costa County, California",1400000US06013355304,98.6,47.9,6.0,13.0,355304.0
"Census Tract 3560.02, Contra Costa County, California",1400000US06013356002,92.2,40.9,6.0,13.0,356002.0
"Census Tract 3592.04, Contra Costa County, California",1400000US06013359204,90.4,41.2,6.0,13.0,359204.0
"Census Tract 3650.02, Contra Costa County, California",1400000US06013365002,73.3,14.1,6.0,13.0,365002.0
"Census Tract 3660.02, Contra Costa County, California",1400000US06013366002,55.5,11.1,6.0,13.0,366002.0
"Census Tract 3672, Contra Costa County, California",1400000US06013367200,66.2,16.1,6.0,13.0,367200.0
"Census Tract 3690.01, Contra Costa County, California",1400000US06013369001,70.6,14.7,6.0,13.0,369001.0
"Census Tract 3730, Contra Costa County, California",1400000US06013373000,44.4,6.0,6.0,13.0,373000.0
"Census Tract 3770, Contra Costa County, California",1400000US06013377000,61.5,8.3,6.0,13.0,377000.0
"Census Tract 3852, Contra Costa County, California",1400000US06013385200,98.7,59.9,6.0,13.0,385200.0
"Census Tract 3880, Contra Costa County, California",1400000US06013388000,94.0,57.8,6.0,13.0,388000.0
"Census Tract 3910, Contra Costa County, California",1400000US06013391000,98.6,78.3,6.0,13.0,391000.0
"Census Tract 3920, Contra Costa County, California",1400000US06013392000,99.7,82.7,6.0,13.0,392000.0
"Census Tract 3740, Contra Costa County, California",1400000US06013374000,74.2,22.0,6.0,13.0,374000.0
"Census Tract 3790, Contra Costa County, California",1400000US06013379000,63.9,7.8,6.0,13.0,379000.0
"Census Tract 3810, Contra Costa County, California",1400000US06013381000,75.7,11.7,6.0,13.0,381000.0
"Census Tract 3820, Contra Costa County, California",1400000US06013382000,79.9,16.8,6.0,13.0,382000.0
"Census Tract 3830, Contra Costa County, California",1400000US06013383000,89.3,53.4,6.0,13.0,383000.0
"Census Tract 3840, Contra Costa County, California",1400000US06013384000,96.5,63.8,6.0,13.0,384000.0
"Census Tract 3131.01, Contra Costa County, California",1400000US06013313101,77.8,20.7,6.0,13.0,313101.0
"Census Tract 3350, Contra Costa County, California",1400000US06013335000,94.0,29.5,6.0,13.0,335000.0
"Census Tract 5050.06, Santa Clara County, California",1400000US06085505006,98.6,83.9,6.0,85.0,505006.0
"Census Tract 5057, Santa Clara County, California",1400000US06085505700,96.9,42.2,6.0,85.0,505700.0
"Census Tract 5061.03, Santa Clara County, California",1400000US06085506103,95.5,62.3,6.0,85.0,506103.0
"Census Tract 5062.02, Santa Clara County, California",1400000US06085506202,95.6,57.6,6.0,85.0,506202.0
"Census Tract 5063.01, Santa Clara County, California",1400000US06085506301,88.1,38.7,6.0,85.0,506301.0
"Census Tract 5063.02, Santa Clara County, California",1400000US06085506302,96.1,58.8,6.0,85.0,506302.0
"Census Tract 5063.04, Santa Clara County, California",1400000US06085506304,89.6,40.9,6.0,85.0,506304.0
"Census Tract 5033.04, Santa Clara County, California",1400000US06085503304,66.1,15.4,6.0,85.0,503304.0
"Census Tract 5029.06, Santa Clara County, California",1400000US06085502906,90.5,38.0,6.0,85.0,502906.0
"Census Tract 5030.01, Santa Clara County, California",1400000US06085503001,96.9,54.4,6.0,85.0,503001.0
"Census Tract 5031.08, Santa Clara County, California",1400000US06085503108,87.5,48.4,6.0,85.0,503108.0
"Census Tract 5033.12, Santa Clara County, California",1400000US06085503312,86.5,30.3,6.0,85.0,503312.0
"Census Tract 12, Tuolumne County, California",1400000US06109001200,86.6,22.2,6.0,109.0,1200.0
"Census Tract 32, Tuolumne County, California",1400000US06109003200,93.4,16.8,6.0,109.0,3200.0
"Census Tract 22, Tuolumne County, California",1400000US06109002200,92.7,28.9,6.0,109.0,2200.0
"Census Tract 41, Tuolumne County, California",1400000US06109004100,91.1,18.2,6.0,109.0,4100.0
"Census Tract 52.01, Tuolumne County, California",1400000US06109005201,73.6,9.8,6.0,109.0,5201.0
"Census Tract 31, Tuolumne County, California",1400000US06109003100,91.8,25.1,6.0,109.0,3100.0
"Census Tract 42, Tuolumne County, California",1400000US06109004200,89.1,24.0,6.0,109.0,4200.0
"Census Tract 39, Fresno County, California",1400000US06019003900,58.2,12.0,6.0,19.0,3900.0
"Census Tract 58.02, Fresno County, California",1400000US06019005802,91.7,31.9,6.0,19.0,5802.0
"Census Tract 69, Fresno County, California",1400000US06019006900,53.8,13.7,6.0,19.0,6900.0
"Census Tract 74, Fresno County, California",1400000US06019007400,65.0,11.5,6.0,19.0,7400.0
"Census Tract 77, Fresno County, California",1400000US06019007700,58.9,7.3,6.0,19.0,7700.0
"Census Tract 20, Fresno County, California",1400000US06019002000,65.6,6.8,6.0,19.0,2000.0
"Census Tract 43.02, Fresno County, California",1400000US06019004302,97.8,43.2,6.0,19.0,4302.0
"Census Tract 44.04, Fresno County, California",1400000US06019004404,70.4,10.5,6.0,19.0,4404.0
"Census Tract 1102.01, Orange County, California",1400000US06059110201,83.0,21.8,6.0,59.0,110201.0
"Census Tract 1103.02, Orange County, California",1400000US06059110302,80.3,18.5,6.0,59.0,110302.0
"Census Tract 865.02, Orange County, California",1400000US06059086502,35.3,4.0,6.0,59.0,86502.0
"Census Tract 866.02, Orange County, California",1400000US06059086602,69.2,17.6,6.0,59.0,86602.0
"Census Tract 2531.05, Solano County, California",1400000US06095253105,90.1,18.3,6.0,95.0,253105.0
"Census Tract 2529.04, Solano County, California",1400000US06095252904,92.3,18.0,6.0,95.0,252904.0
"Census Tract 32.08, San Diego County, California",1400000US06073003208,86.5,22.3,6.0,73.0,3208.0
